64,66.42
128,72.35
8,45.94
16,57.42
32,62.77
64,64.86
128,73.84
8,42.50
16,58.07
32,63.56
64,68.98
128,73.24
8,59.16
